Year,Contract Duration.MV,Age,G,G.Ln,G.Sqr,PA,PA.Ln,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,TB.Sqr,GDP,HBP,SH,SH.Sqr,SF,IBB,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,WAA.Sqr,Rrep,RAR,WAR,WAR.Stdz,WAR.Sqr,WAR.Exp,oWAR,dWAR,oRAR,Traded,FA,Ama,Outs,Outs.Sqr,Outs.Ln,RC,RC/G,AIR,BAbip,lgBA,lgOBP,lgSLG,lgOPS,OWn%,BtRuns,BtWins,TotA,SecA,ISO,PwrSpd,HR%,SO%,BB%,XBH%,IP%,LD%,Plays,Plays.Sqr,Plays.Ln,WPA,aLI,WPA/LI,Clutch,RE24,REW,boLI,PHlev,Yrs,cumulG,cumulPA,cumulPA.Ln,cumulAB,cumulAB.Ln,cumulR,cumulR.Ln,cumulH,cumulH.Ln,cumul2B,cumul2B.Ln,cumul3B,cumulHR,cumulRBI,cumulRBI.Ln,cumulSB,cumulCS,cumulBB,cumulSO,cumulBA,cumulOBP,cumulSLG,cumulSLG.Ln,cumulOPS,cumulOPS+,cumulOPS.Ln,cumulTB,cumulTB.Ln,cumulGDP,cumulHBP,cumulSH,cumulSH.Sqr,cumulSF,cumulIBB,First Year,League,Next WAR,Status.Eq.Agreed,Status.Eq.FA,Status.Eq.Signed,Status.Eq.Signed (A),Status.Eq.Signed (B),New Contract,Inferred Contract,Multiyear Contract,New Multiyear,Born,2B_po,BB_po,HR_po,IBB_po,3B_po,HBP_po,Championships,Wins,TB_po,AB_po,G_po,H_po,Losses,R_po,RBI_po,CS_po,GDP_po,PA_po,SH_po,SO_po,SB_po,SF_po,BA_po,OBP_po,SLG_po,OPS_po,Finish.Num,DS,LCS,WS,Champion,Payroll,Payroll.Ln,Switch.Eq.True,SalaryADJ.Ln
2008,1,36,153,5.030437921,23409,654,6.483107351,552,102,183,36,1,37,121,3,0,87,124,0.331521739,0.429663609,0.601449275,1.031112884,165.4861629,332,110224,17,11,0,0,4,24,53,-1,-2,-5,-8,37,3.8,14.44,23,60,6,2.334867883,36,403.4287935,6.4,-1.2,65,0,1,0,390,152100,5.966146739,145,10.23267974,109.2679739,0.369620253,0.272189542,0.341882353,0.430189542,0.772071895,0.755320261,56.6,5.3,1.121761658,0.432971014,0.269927536,5.55,0.056574924,0.189602446,0.133027523,0.113149847,0.603975535,0.223550725,662,438244,6.495265556,7.1,1.050784314,5.6,1.2,62.5,5.8,0.974425982,1.910960145,16,2103,9006,9.105646301,7610,8.937218451,1444,7.275172319,2392,7.779885115,507,6.228511004,18,527,1725,7.452982329,37,31,1212,1667,0.314,0.411,0.593,-0.52256088,1.004,155,5.043425117,4516,8.415381925,230,96,2,4,86,191,1993,1,2.2,0,0,0,0,0,1,1,0,1,1972,14,59,24,8,0,5,2,12,181,353,95,95,7,55,64,1,15,423,0,81,1,6,0.269121813,0.375886525,0.512747875,0.8886344,1,1,1,0,0,128312796,18.66998156,0,16.85491099
2005,1,29,101,4.615120517,10201,350,5.857933154,304,33,79,5,0,17,50,0,0,41,85,0.259868421,0.354285714,0.444078947,0.798364662,109.5884733,135,18225,7,4,0,0,1,2,6,-2,-1,-4,-7,-8,-0.8,0.64,13,5,0.5,-0.538295437,0.25,1.648721271,0.9,-1.1,9,0,0,1,233,54289,5.451038454,49,5.6,107,0.305418719,0.27,0.334,0.429,0.762,0.562,4.2,0.4,0.775862069,0.319078947,0.184210526,0,0.048571429,0.242857143,0.117142857,0.062857143,0.58,0.19,350,122500,5.857933154,-0.8,1.17,0.4,-1.1,5.3,0.5,0.95,2.65,6,430,1439,7.271703707,1301,7.170888479,140,4.941642423,342,5.834810737,64,4.158883083,1,58,209,5.342334252,0,4,112,311,0.263,0.327,0.447,-0.805196684,0.774,100,4.605170186,582,6.366470448,33,16,1,1,9,6,2000,1,0,0,0,0,0,0,1,1,0,0,1976,0,2,0,0,0,0,0,1,7,26,10,7,3,2,1,0,1,28,0,9,0,0,0.269230769,0.321428571,0.269230769,0.590659341,3,0,0,0,0,57957729.5,17.8752245,1,13.72524621
1998,1,31,150,5.010635294,22500,617,6.424869024,564,100,178,34,7,25,91,17,5,40,66,0.315602837,0.367909238,0.533687943,0.901597182,134.0783974,301,90601,18,9,0,0,4,1,27,5,0,25,-5,52,5.1,26.01,19,71,7,2.857261214,49,1096.633158,4.5,2,46,0,0,1,413,170569,6.023447593,107,7,107,0.320754717,0.269,0.34,0.424,0.764,0.659,26.6,2.5,0.885085575,0.310283688,0.218085106,20.23809524,0.040518639,0.106969206,0.064829822,0.106969206,0.773095624,0.22,651,423801,6.478509642,1.3,1.05,3.7,-2.5,21.6,2.1,0.97,1.66,7,643,2506,7.826443135,2306,7.743269701,346,5.846438775,671,6.508769137,122,4.804021045,24,84,367,5.905361848,86,31,139,373,0.291,0.339,0.474,-0.746547957,0.813,115,4.744932128,1093,6.996681488,51,39,2,4,20,11,1992,0,3.4,0,0,0,0,0,1,1,0,1,1967,1,2,2,1,1,0,0,1,19,37,10,10,1,7,5,0,1,39,0,6,1,0,0.27027027,0.307692308,0.513513514,0.821205821,3,0,0,0,0,88180732,18.29489904,1,15.50152927
2013,1,31,107,4.672828834,11449,448,6.104793232,409,50,124,30,0,11,55,3,3,35,98,0.303178484,0.357941834,0.457212714,0.815154548,120.5033663,187,34969,9,1,1,1,2,2,11,-1,0,0,5,15,1.8,3.24,16,31,3.3,0.92440589,10.89,27.11263892,3.2,0.7,31,1,0,0,300,90000,5.703782475,66,5.9,100,0.374172185,0.261,0.326,0.413,0.739,0.618,12.1,1.2,0.750841751,0.239608802,0.15403423,4.714285714,0.024553571,0.21875,0.078125,0.091517857,0.674107143,0.28,461,212521,6.133398043,1.5,0.94,0.9,0.7,14.1,1.4,0.96,3.31,11,1383,5680,8.644706512,5117,8.540323609,676,6.516193076,1369,7.221835825,295,5.686975356,22,156,698,6.548219103,13,21,474,1158,0.268,0.33,0.425,-0.85566611,0.755,101,4.615120517,2176,7.685243608,151,26,13,169,50,16,2003,1,5.8,0,0,0,0,0,1,1,0,1,1982,9,9,7,0,0,1,0,4,66,133,35,36,3,13,18,0,4,145,1,28,2,1,0.270676692,0.319444444,0.496240602,0.815685046,1,1,1,0,0,115222086,18.56237201,1,15.62661037
2002,1,34,125,4.828313737,15625,438,6.08221891,406,53,123,19,2,5,37,3,5,24,40,0.302955665,0.341801386,0.396551724,0.73835311,89.590154,161,25921,5,1,5,25,2,2,-6,-2,2,-6,4,-8,-0.8,0.64,14,6,0.5,-0.538295437,0.25,1.648721271,1.1,-0.2,12,0,1,0,300,90000,5.703782475,54,4.8,112,0.325068871,0.273,0.348,0.434,0.782,0.502,-7.1,-0.7,0.627986348,0.147783251,0.093596059,3.75,0.011415525,0.091324201,0.054794521,0.059360731,0.828767123,0.29,453,205209,6.115892125,1,1.01,-0.5,1.5,2.9,0.3,0.94,1.55,14,1413,4964,8.509967146,4503,8.41249912,551,6.311734809,1229,7.11395611,160,5.075173815,39,27,390,5.966146739,71,58,318,614,0.273,0.321,0.344,-1.067113622,0.665,77,4.343805422,1548,7.344719054,85,15,95,9025,33,18,1989,0,-0.5,0,0,0,0,0,1,1,0,0,1968,4,1,0,0,0,0,1,3,17,48,18,13,3,6,4,1,0,51,1,12,2,1,0.270833333,0.28,0.354166667,0.634166667,2,0,0,0,0,82165700.02,18.2242485,0,14.62265758
2006,1,34,137,4.919980926,18769,555,6.318968114,498,79,146,30,7,26,93,7,2,51,61,0.293172691,0.359855335,0.53815261,0.898007945,126.668076,268,71824,17,2,2,4,2,6,20,0,-2,-6,3,16,1.5,2.25,17,34,3.1,0.819927223,9.61,22.19795128,3.7,-0.3,40,0,1,0,375,140625,5.926926026,93,6.6,113,0.290556901,0.272,0.343,0.442,0.785,0.619,18.6,1.7,0.878706199,0.357429719,0.24497992,11.03030303,0.046846847,0.10990991,0.091891892,0.113513514,0.744144144,0.17,568,322624,6.342121419,3.2,1.06,2.1,0.9,23.8,2.2,0.96,2.11,12,1709,7469,8.9185164,6574,8.790877754,1129,7.029087564,1846,7.520776415,384,5.950642553,77,175,759,6.632001777,255,91,714,1054,0.281,0.354,0.443,-0.814185509,0.797,106,4.663439094,2909,7.975564658,126,68,55,3025,58,27,1995,0,-1.1,0,0,0,0,0,1,1,0,1,1972,4,6,3,0,0,2,0,0,26,48,12,13,3,11,3,0,2,57,1,12,1,0,0.270833333,0.375,0.541666667,0.916666667,3,0,0,0,0,104015163.9,18.46004725,0,15.92399522
2003,1,32,129,4.859812404,16641,495,6.204557763,457,89,150,29,3,43,109,0,1,33,90,0.328227571,0.377777778,0.687089716,1.064867493,169.1425661,314,98596,10,4,0,0,1,5,45,-1,0,4,7,54,5.3,28.09,15,70,6.8,2.752782548,46.24,897.8472917,6.4,1.1,66,0,1,0,319,101761,5.765191103,115,9.6,110,0.329230769,0.27,0.342,0.433,0.775,0.774,43.5,4.1,1.100628931,0.428884026,0.358862144,0,0.086868687,0.181818182,0.066666667,0.151515152,0.656565657,0.2,499,249001,6.212606096,3,1,4.2,-1.2,43.1,4,0.98,2.27,12,1156,4368,8.382060517,4003,8.294799359,508,6.230481448,1148,7.045776577,190,5.247024072,14,214,694,6.542471961,8,18,271,728,0.287,0.337,0.502,-0.689155159,0.839,114,4.736198448,2008,7.604894481,136,51,6,36,37,37,1992,0,4.8,0,0,0,0,0,1,1,0,1,1971,12,14,10,1,0,2,1,8,92,184,55,50,6,26,28,2,6,204,0,34,2,4,0.27173913,0.323529412,0.5,0.823529412,1,1,0,0,0,93528915,18.3537812,1,16.01593639
2013,1,31,139,4.934473933,19321,578,6.359573869,498,79,129,38,2,23,92,1,1,73,187,0.259036145,0.359861592,0.481927711,0.841789303,127.9839942,240,57600,15,6,0,0,1,3,18,-1,0,10,-8,19,2.3,5.29,21,39,4.2,1.394559887,17.64,66.68633104,3,0.3,29,0,1,0,386,148996,5.955837369,87,6.1,100,0.366782007,0.26,0.325,0.411,0.736,0.628,21.1,2.1,0.828571429,0.369477912,0.222891566,1.916666667,0.039792388,0.323529412,0.126297578,0.10899654,0.5,0.23,587,344569,6.37502482,1.3,1.03,1.3,0,15.3,1.5,1.05,1.18,8,866,3231,8.080546966,2768,7.925880317,450,6.109247583,716,6.573680167,151,5.017279837,8,169,472,6.156978986,27,16,388,860,0.259,0.357,0.502,-0.689155159,0.859,127,4.844187086,1390,7.237059026,65,49,2,4,24,20,2006,1,3.2,1,0,0,0,0,1,0,0,1,1982,2,13,5,2,0,3,0,3,42,92,32,25,5,15,19,0,1,110,0,25,1,2,0.27173913,0.372727273,0.456521739,0.829249012,1,1,1,1,1,150655500,18.83050633,0,16.39980026
1998,1,34,95,4.553876892,9025,313,5.746203191,280,37,74,15,1,1,22,1,5,25,27,0.264285714,0.324675325,0.335714286,0.66038961,74.62388141,94,8836,3,1,5,25,2,0,-7,1,1,1,4,-1,-0.2,0.04,10,9,0.8,-0.381577438,0.64,2.225540928,0.8,0.4,7,0,1,0,221,48841,5.398162702,32,3.669473684,107.1263158,0.287401575,0.269,0.339747368,0.424631579,0.764252632,0.3818,-9.9,-0.9,0.542056075,0.146428571,0.071428571,1,0.003194888,0.086261981,0.079872204,0.054313099,0.811501597,0.230285714,325,105625,5.783825182,0.4,0.920631579,-0.4,1.1,-0.2,0,0.939353846,0.866857143,14,1838,6764,8.81936971,6347,8.755737539,730,6.593044534,1682,7.427738841,255,5.541263545,69,25,587,6.37502482,164,106,218,487,0.265,0.288,0.339,-1.081755172,0.626,69,4.234106505,2150,7.673223121,107,7,135,18225,57,23,1985,0,-0.4,0,0,0,0,0,1,1,0,0,1964,1,0,0,0,0,0,0,0,7,22,6,6,1,4,2,0,1,23,1,2,1,0,0.272727273,0.272727273,0.318181818,0.590909091,4,0,0,0,0,88180732,18.29489904,1,13.39468875
1999,1,34,109,4.691347882,11881,386,5.955837369,350,28,87,18,3,7,36,1,1,32,71,0.248571429,0.313471503,0.377142857,0.69061436,76.44328396,132,17424,12,2,0,0,2,6,-10,-2,-1,4,6,-3,-0.4,0.16,12,9,0.8,-0.381577438,0.64,2.225540928,0.4,0.9,5,0,1,0,278,77284,5.627621114,39,3.8,113,0.291970803,0.272,0.347,0.438,0.785,0.347,-12.9,-1.2,0.601449275,0.22,0.128571429,1.75,0.018134715,0.183937824,0.082901554,0.07253886,0.70984456,0.22,397,157609,5.983936281,-0.9,0.99,-1,0.1,-10.3,-1,0.96,0.78,14,1467,5561,8.623533227,5145,8.545780648,569,6.343880434,1340,7.200424893,231,5.442417711,28,170,677,6.517671273,79,58,324,970,0.26,0.305,0.415,-0.879476759,0.721,94,4.543294782,2137,7.667158255,136,29,13,169,49,36,1986,0,-0.2,0,0,0,0,0,1,1,0,0,1965,0,5,1,0,0,0,0,1,9,22,7,6,1,2,3,0,1,28,0,6,0,1,0.272727273,0.392857143,0.409090909,0.801948052,6,0,0,0,0,58915579.88,17.89161613,1,14.70131082
1999,1,28,87,4.465908119,7569,285,5.65248918,262,34,64,14,0,9,33,2,1,20,60,0.244274809,0.296819788,0.400763359,0.697583147,75.06767145,105,11025,6,0,2,4,1,1,-10,0,0,-2,-3,-15,-1.3,1.69,11,-4,-0.3,-0.956210102,0.09,0.740818221,-0.2,-0.4,-3,0,1,0,208,43264,5.33753808,30,3.8,116,0.283505155,0.277,0.35,0.444,0.794,0.35,-11.1,-1,0.614634146,0.236641221,0.15648855,3.272727273,0.031578947,0.210526316,0.070175439,0.080701754,0.680701754,0.21,289,83521,5.666426688,-1.7,0.92,-0.6,-1.3,-11.8,-1.1,0.94,2.08,6,631,2166,7.680637428,1981,7.591357047,215,5.370638028,555,6.318968114,109,4.691347882,3,41,233,5.451038454,5,9,152,346,0.28,0.332,0.4,-0.916290732,0.732,92,4.521788577,793,6.675823222,50,9,10,100,14,32,1994,1,-0.3,0,0,0,0,0,1,1,0,0,1971,0,1,0,1,1,1,0,1,11,33,10,9,1,2,1,0,0,36,1,7,0,0,0.272727273,0.314285714,0.333333333,0.647619048,3,0,0,0,0,64073387.64,17.97553967,1,14.5071548
2000,1,37,59,4.077537444,3481,253,5.533389489,208,42,63,13,0,15,45,3,0,42,37,0.302884615,0.418972332,0.581730769,1.000703101,142.844414,121,14641,7,1,0,0,2,8,13,1,-1,-5,1,9,0.7,0.49,8,16,1.5,-0.015902106,2.25,4.48168907,2,-0.4,22,0,1,0,154,23716,5.036952602,52,9,122,0.303797468,0.281,0.36,0.46,0.82,0.724,15.2,1.4,1.098684211,0.495192308,0.278846154,5,0.059288538,0.146245059,0.166007905,0.110671937,0.624505929,0.23,259,67081,5.556828062,1.2,1.1,1.8,-0.7,22.4,1.9,1,1.43,14,1642,6723,8.813289762,5932,8.688116703,858,6.754604099,1629,7.395721609,331,5.802118375,16,224,942,6.848005275,88,38,684,1078,0.275,0.349,0.449,-0.800732391,0.798,118,4.770684624,2664,7.887584032,145,27,14,196,64,109,1987,0,-0.7,0,0,0,0,0,1,1,0,0,1963,1,12,8,3,0,0,0,2,46,77,21,21,3,12,16,1,4,90,0,20,0,1,0.272727273,0.366666667,0.597402597,0.964069264,4,0,0,0,0,114379692.1,18.5550341,1,15.64453544
2001,3,36,141,4.94875989,19881,531,6.274762021,484,68,131,33,1,10,58,9,3,38,48,0.270661157,0.320754717,0.404958678,0.725713395,84.04056008,196,38416,5,1,1,1,7,5,-9,0,2,4,-5,-9,-1,1,17,8,0.6,-0.486056104,0.36,1.8221188,0.3,-0.3,4,1,0,0,369,136161,5.910796644,65,4.7,114,0.279445727,0.272,0.344,0.446,0.789,0.47,-11.3,-1.1,0.667590028,0.225206612,0.134297521,9.473684211,0.018832392,0.09039548,0.071563089,0.082862524,0.815442561,0.24,547,299209,6.304448802,1.2,1.03,0.5,0.7,4.6,0.4,0.94,1.72,15,2004,7968,8.983188799,7218,8.884333185,946,6.852242569,2026,7.613818685,392,5.97126184,39,170,1019,6.926577033,136,79,561,727,0.281,0.331,0.416,-0.877070019,0.747,98,4.584967479,3006,8.00836557,149,30,62,3844,97,75,1987,0,0.4,0,0,0,0,0,1,1,1,0,1965,3,3,3,0,0,0,0,2,30,66,20,18,3,4,10,0,2,70,0,7,0,1,0.272727273,0.3,0.454545455,0.754545455,1,1,1,0,0,120876820.1,18.61028257,0,15.68382614
2002,1,31,110,4.700480366,12100,234,5.455321115,214,28,59,13,1,11,43,1,1,15,42,0.275700935,0.320512821,0.5,0.820512821,116.5589149,107,11449,7,1,0,0,4,2,5,0,0,11,-5,10,1,1,9,19,1.9,0.193055226,3.61,6.685894442,0.8,0.6,8,1,0,0,167,27889,5.117993812,32,4.937272727,103.6181818,0.290909091,0.261427273,0.329381818,0.419281818,0.748663636,0.496345455,4.6,0.4,0.754601227,0.294392523,0.224299065,1.833333333,0.047008547,0.179487179,0.064102564,0.106837607,0.705128205,0.243130841,239,57121,5.476463552,1,1.074363636,0.6,0.5,2.3,0.2,0.990376569,1.494485981,9,924,2818,7.943782692,2575,7.853604813,292,5.676753802,699,6.549650742,142,4.955827058,4,66,328,5.793013608,7,11,195,503,0.271,0.324,0.407,-0.898942094,0.731,91,4.510859507,1047,6.953684211,67,17,10,100,21,35,1994,1,0,0,0,0,0,0,1,1,0,0,1971,0,1,0,1,1,1,0,1,11,33,10,9,1,2,1,0,0,36,1,7,0,0,0.272727273,0.314285714,0.333333333,0.647619048,3,0,0,0,0,103966055.1,18.45957501,1,13.39888215
2002,1,37,126,4.836281907,15876,517,6.248042875,478,56,133,24,5,16,74,4,2,27,73,0.278242678,0.315175097,0.449790795,0.764965892,103.2922959,215,46225,19,2,3,9,7,8,4,0,-1,0,7,10,1,1,16,26,2.6,0.558730558,6.76,13.46373804,2.6,0.7,26,0,1,0,376,141376,5.929589143,62,4.4,103,0.295454545,0.26,0.333,0.414,0.747,0.462,1.1,0.1,0.672131148,0.232217573,0.171548117,6.4,0.030947776,0.141199226,0.052224371,0.087040619,0.765957447,0.27,531,281961,6.274762021,-0.4,1.04,0.4,-0.7,3.8,0.4,1.03,1.51,17,1815,6870,8.834919385,6352,8.756525003,686,6.530877628,1664,7.416979621,291,5.673323267,38,200,841,6.73459166,90,66,393,1166,0.262,0.305,0.414,-0.881889305,0.72,92,4.521788577,2631,7.875119281,181,34,23,529,67,52,1986,0,1.5,0,0,0,0,0,1,1,0,0,1965,0,5,1,0,0,0,0,1,9,22,7,6,1,2,3,0,1,28,0,6,0,1,0.272727273,0.392857143,0.409090909,0.801948052,2,1,1,1,0,101398286.3,18.43456675,0,14.80702019
2004,1,34,122,4.804021045,14884,215,5.370638028,177,25,47,12,2,9,40,1,0,32,51,0.265536723,0.376744186,0.508474576,0.885218762,115.5339789,90,8100,2,2,0,0,4,2,5,1,1,-2,-2,3,0.2,0.04,7,10,0.9,-0.329338105,0.81,2.459603111,1.1,-0.5,12,0,1,0,136,18496,4.912654886,37,7.3,122,0.314049587,0.284,0.358,0.461,0.819,0.664,5,0.5,0.946969697,0.429378531,0.242937853,1.8,0.041860465,0.237209302,0.148837209,0.106976744,0.562790698,0.18,219,47961,5.38907173,2.3,1.11,1.2,0.8,15,1.3,0.98,1.43,10,765,1324,7.188412736,1135,7.03438793,135,4.905274778,290,5.669880923,62,4.127134385,6,27,155,5.043425117,10,8,162,260,0.256,0.349,0.392,-0.936493439,0.741,93,4.532599493,445,6.098074282,23,6,10,100,11,8,1995,0,1.9,0,0,0,0,0,1,1,0,0,1970,0,2,0,0,0,0,0,3,3,11,14,3,2,2,1,1,0,14,1,3,0,0,0.272727273,0.384615385,0.272727273,0.657342657,4,0,0,0,0,67370507.2,18.0257179,1,13.13114176
2006,0,28,96,4.564348191,9216,405,6.003887067,351,53,97,14,2,14,52,10,2,51,65,0.276353276,0.37037037,0.447293447,0.817663818,113.7694267,157,24649,13,2,0,0,1,1,10,0,-1,-4,-4,2,0.3,0.09,15,17,1.7,0.08857656,2.89,5.473947392,2.1,-0.7,21,1,0,0,270,72900,5.598421959,59,5.8,108,0.304029304,0.272,0.336,0.432,0.768,0.55,8.1,0.7,0.810408922,0.339031339,0.170940171,11.66666667,0.034567901,0.160493827,0.125925926,0.074074074,0.674074074,0.16,421,177241,6.042632834,2,0.94,1.1,1,14,1.3,0.94,2.88,7,630,2561,7.848153086,2244,7.716015267,325,5.783825182,606,6.406879986,129,4.859812404,12,68,285,5.65248918,64,30,278,463,0.27,0.354,0.429,-0.84629836,0.783,106,4.663439094,963,6.870053412,63,17,11,121,9,15,2000,1,2.2,0,0,0,0,0,1,0,0,0,1978,1,5,1,0,0,0,0,0,7,11,4,3,1,1,1,0,1,16,0,2,2,0,0.272727273,0.5,0.636363636,1.136363636,1,1,1,0,0,71890756.25,18.09065825,0,15.07669736
2011,0,34,102,4.624972813,10404,303,5.713732806,269,29,53,10,2,3,23,1,1,24,74,0.197026022,0.265100671,0.282527881,0.547628552,49.89395268,76,5776,9,2,5,25,3,0,-19,0,-1,-2,1,-20,-2.1,4.41,11,-9,-1,-1.321885434,1,0.367879441,-0.8,0,-7,0,0,1,234,54756,5.455321115,20,2.3,100,0.256410256,0.261,0.326,0.412,0.738,0.217,-19,-1.9,0.451327434,0.17472119,0.085501859,1.5,0.00990099,0.244224422,0.079207921,0.04950495,0.643564356,0.2,311,96721,5.739792912,-0.7,0.9,-1.7,0.9,-22.5,-2.2,0.99,0.69,11,1399,5176,8.551787836,4606,8.43511508,525,6.263398263,1081,6.985641818,211,5.351858133,38,139,587,6.37502482,45,39,417,1183,0.235,0.305,0.388,-0.946749939,0.692,84,4.430816799,1785,7.487173694,92,66,43,1849,44,15,2001,1,0.6,0,0,0,0,0,1,0,0,0,1977,3,4,1,2,0,0,0,2,18,44,13,12,1,4,4,0,1,50,1,15,0,1,0.272727273,0.326530612,0.409090909,0.735621521,1,1,1,0,0,109510620.4,18.51153209,0,15.57294001
2006,0,29,156,5.049856007,24336,669,6.50578406,565,107,148,29,0,41,129,4,1,82,127,0.261946903,0.3632287,0.530973451,0.894202151,126.0273202,300,90000,13,13,0,0,9,9,20,3,-1,12,3,38,3.6,12.96,21,59,5.6,2.125910551,31.36,270.4264074,4.4,1.4,47,0,0,1,440,193600,6.086774727,113,6.9,113,0.263546798,0.272,0.343,0.442,0.785,0.634,23.4,2.2,0.923433875,0.419469027,0.269026549,7.288888889,0.061285501,0.189835575,0.122571001,0.104633782,0.606875934,0.18,680,462400,6.522092798,4.1,1.11,3.2,0.6,29.7,2.8,1,1.78,11,1607,6617,8.797397374,5836,8.67180091,962,6.869014451,1556,7.349873705,303,5.713732806,32,342,1023,6.930494766,133,53,647,1256,0.267,0.345,0.505,-0.68319685,0.85,116,4.753590191,2949,7.989221409,144,75,6,36,53,61,1996,0,3,0,0,0,0,0,1,0,0,0,1977,8,34,10,2,0,2,0,7,103,238,75,65,10,43,33,5,5,278,1,50,5,3,0.273109244,0.364620939,0.432773109,0.797394048,3,0,0,0,0,104131191.8,18.46116212,0,16.58077475
2010,1,33,107,4.672828834,11449,328,5.793013608,278,41,64,12,1,19,48,9,2,45,73,0.230215827,0.341463415,0.485611511,0.827074925,120.4319057,135,18225,15,3,0,0,2,0,9,0,-2,4,-4,6,0.7,0.49,12,18,1.9,0.193055226,3.61,6.685894442,1.5,0,14,0,1,0,233,54289,5.451038454,44,5,102,0.239361702,0.264,0.332,0.413,0.745,0.535,8,0.8,0.822510823,0.442446043,0.255395683,12.21428571,0.057926829,0.222560976,0.137195122,0.097560976,0.573170732,0.14,343,117649,5.837730447,-0.2,1.05,1.1,-1.3,6.2,0.6,0.94,1.65,15,2025,8173,9.008591318,7176,8.878497404,1150,7.047517221,1840,7.517520851,368,5.908082938,36,407,1222,7.10824414,152,59,834,1615,0.256,0.338,0.488,-0.717439873,0.826,111,4.709530201,3501,8.160803921,187,89,6,36,68,68,1996,1,0.9,0,0,1,0,0,1,0,0,0,1977,8,34,10,2,0,2,0,7,103,238,75,65,10,43,33,5,5,278,1,50,5,3,0.273109244,0.364620939,0.432773109,0.797394048,2,0,0,0,0,220364059.5,19.21079155,1,13.20619092
2011,1,34,77,4.343805422,5929,222,5.402677382,190,27,47,8,0,13,33,0,0,29,62,0.247368421,0.355855856,0.494736842,0.850592698,125.5849407,94,8836,3,3,0,0,0,0,6,-1,0,0,-4,1,0.2,0.04,8,10,0.9,-0.329338105,0.81,2.459603111,1,-0.4,10,0,1,0,146,21316,4.983606622,35,6.4,104,0.295652174,0.265,0.331,0.419,0.75,0.647,6.9,0.7,0.863013699,0.4,0.247368421,0,0.058558559,0.279279279,0.130630631,0.094594595,0.518018018,0.19,224,50176,5.411646052,0.1,0.83,0.4,-0.2,9.1,0.9,0.95,0.98,16,2102,8395,9.03539157,7366,8.904630097,1177,7.070724107,1887,7.542743545,376,5.929589143,36,420,1255,7.134890852,152,59,863,1677,0.256,0.339,0.488,-0.717439873,0.827,111,4.709530201,3595,8.18729927,190,92,6,36,68,68,1996,1,0.3,1,0,0,0,0,1,0,0,0,1977,8,34,10,2,0,2,0,7,103,238,75,65,10,43,33,5,5,278,1,50,5,3,0.273109244,0.364620939,0.432773109,0.797394048,1,1,0,0,0,208949835.1,19.15760476,0,14.27365702
2000,1,35,95,4.553876892,9025,323,5.777652323,301,33,86,18,1,7,37,2,0,17,22,0.285714286,0.325,0.42192691,0.74692691,88.26316031,127,16129,11,1,3,9,1,3,-5,-1,-1,2,1,-3,-0.4,0.16,11,7,0.7,-0.433816771,0.49,2.013752707,0.6,0.3,6,1,0,0,230,52900,5.438079309,39,4.549473684,114.6421053,0.289377289,0.273073684,0.348642105,0.443926316,0.792568421,0.423936842,-6.1,-0.5,0.650442478,0.199335548,0.136212625,3.111111111,0.021671827,0.068111455,0.052631579,0.080495356,0.845201238,0.241694352,329,108241,5.796057751,-0.8,1.018315789,-0.1,-0.5,-3.9,-0.4,0.94331307,0.824451827,11,806,2685,7.895436007,2488,7.819234454,295,5.686975356,658,6.489204931,101,4.615120517,12,36,252,5.529429088,27,20,120,186,0.264,0.3,0.358,-1.027222293,0.659,74,4.304065093,891,6.792344427,76,12,56,3136,9,3,1990,1,-0.7,0,0,0,0,0,1,1,0,0,1965,3,0,0,0,0,0,3,7,17,51,25,14,1,0,5,0,2,53,0,6,0,2,0.274509804,0.264150943,0.333333333,0.597484277,5,0,0,0,0,125204265.8,18.64545709,1,13.34195035
2004,1,31,83,4.418840608,6889,304,5.717027701,285,36,64,18,1,7,27,2,2,14,64,0.224561404,0.263333333,0.368421053,0.631754386,60.59703667,105,11025,7,1,4,16,0,0,-15,-1,-1,-4,4,-17,-1.9,3.61,9,-8,-0.9,-1.269646101,0.81,0.40656966,-0.5,0,-4,1,0,0,234,54756,5.455321115,26,2.954216867,112.3855422,0.26635514,0.270855422,0.343012048,0.439506024,0.782096386,0.273385542,-18.2,-1.7,0.52173913,0.192982456,0.143859649,3.111111111,0.023026316,0.210526316,0.046052632,0.085526316,0.703947368,0.14754386,311,96721,5.739792912,-1.1,0.980843373,-0.9,-0.4,-14,-1.3,0.921061093,1.174842105,11,1267,5107,8.538367427,4592,8.432070938,572,6.349138991,1111,7.01301579,254,5.537334267,26,128,497,6.208590026,95,47,364,1081,0.242,0.302,0.392,-0.936493439,0.694,78,4.356708827,1801,7.496097345,112,42,80,6400,29,11,1994,0,1.6,0,0,0,0,0,1,1,0,0,1973,2,4,4,1,0,0,0,1,25,40,12,11,1,6,8,1,0,44,0,10,0,0,0.275,0.340909091,0.625,0.965909091,5,0,0,0,0,36381720.41,17.40957702,1,15.79663234
